ID,Source,ArgosID,Message_Type,TransmissionDateTime,EffectiveDate,LC,Residual,IQ,Lat1,Lat1Places,Lon1,Lon1Places,Lat2,Lat2Places,Lon2,Lon2Places,NbMes,NbMes120dB,BestLevel,PassDuration,NOPC,CalculFreq,Altitude,Data,Comment,EditDate,EditUser,RecordCreationDate
209518,,126069,DIAG,07-26-2014 5:17:13,,1,,,32.620000,,-117.114000,,32.620000,,-117.114000,,,,,,,,,,,,,
209841,,126069,DS,07-26-2014 5:17:13,,1,,,32.620000,,-117.114000,,,,,,,,,,,,,,,,,
209519,,126069,DS,07-26-2014 5:18:48,,3,,,32.619000,,-117.117000,,,,,,,,,,,,,,,,,
209795,,126069,DIAG,07-26-2014 5:18:48,,3,,,32.619000,,-117.117000,,32.619000,,-117.117000,,,,,,,,,,,,,
209842,,126069,DS,07-26-2014 6:12:27,,A,,,32.617000,,-117.110000,,,,,,,,,,,,,,,,,
209520,,126069,DIAG,07-26-2014 6:12:27,,A,,,32.617000,,-117.110000,,32.617000,,-117.110000,,,,,,,,,,,,,
209521,,126069,DIAG,07-26-2014 7:03:46,,B,,,32.612000,,-117.115000,,32.612000,,-117.115000,,,,,,,,,,,,,
209843,,126069,DS,07-26-2014 7:03:46,,B,,,32.612000,,-117.115000,,,,,,,,,,,,,,,,,
209522,,126069,GPS,07-26-2014 7:26:47,,,11.3,,32.622371,,-117.121360,,,,,,,,,,,,,,,,,
209844,,126069,DS,07-26-2014 7:52:35,,B,,,32.614000,,-117.115000,,,,,,,,,,,,,,,,,
209523,,126069,DIAG,07-26-2014 7:52:35,,B,,,32.614000,,-117.115000,,32.614000,,-117.115000,,,,,,,,,,,,,
209845,,126069,DS,07-26-2014 11:38:33,,B,,,32.601000,,-117.111000,,,,,,,,,,,,,,,,,
209524,,126069,DIAG,07-26-2014 11:38:33,,B,,,32.601000,,-117.111000,,32.601000,,-117.111000,,,,,,,,,,,,,
209525,,126069,GPS,07-26-2014 13:27:19,,,1.3,,32.636253,,-117.122779,,,,,,,,,,,,,,,,,
209526,,126069,DIAG,07-26-2014 14:16:32,,B,,,32.631000,,-117.124000,,32.631000,,-117.124000,,,,,,,,,,,,,
209846,,126069,DS,07-26-2014 14:16:32,,B,,,32.631000,,-117.124000,,,,,,,,,,,,,,,,,
209527,,126069,DIAG,07-26-2014 15:06:28,,B,,,32.631000,,-117.123000,,32.631000,,-117.123000,,,,,,,,,,,,,
209847,,126069,DS,07-26-2014 15:06:28,,B,,,32.631000,,-117.123000,,,,,,,,,,,,,,,,,
209528,,126069,DIAG,07-26-2014 16:49:23,,B,,,32.631000,,-117.120000,,32.631000,,-117.120000,,,,,,,,,,,,,
209848,,126069,DS,07-26-2014 16:49:23,,B,,,32.631000,,-117.120000,,,,,,,,,,,,,,,,,
209849,,126069,DS,07-26-2014 18:16:53,,1,,,32.638000,,-117.117000,,,,,,,,,,,,,,,,,
209529,,126069,DIAG,07-26-2014 18:16:53,,1,,,32.638000,,-117.117000,,32.638000,,-117.117000,,,,,,,,,,,,,
209530,,126069,DIAG,07-26-2014 18:24:33,,B,,,32.637000,,-117.118000,,32.637000,,-117.118000,,,,,,,,,,,,,
209850,,126069,DS,07-26-2014 18:24:33,,B,,,32.637000,,-117.118000,,,,,,,,,,,,,,,,,
209851,,126069,DS,07-26-2014 18:30:37,,B,,,32.637000,,-117.118000,,,,,,,,,,,,,,,,,
209531,,126069,DIAG,07-26-2014 18:30:37,,B,,,32.637000,,-117.118000,,32.637000,,-117.118000,,,,,,,,,,,,,
209532,,126069,GPS,07-26-2014 19:57:48,,,17.6,,32.638710,,-117.118293,,,,,,,,,,,,,,,,,
209852,,126069,DS,07-26-2014 20:13:03,,B,,,32.639000,,-117.116000,,,,,,,,,,,,,,,,,
209533,,126069,DIAG,07-26-2014 20:13:03,,B,,,32.639000,,-117.116000,,32.639000,,-117.116000,,,,,,,,,,,,,
209534,,126069,DIAG,07-26-2014 21:19:08,,3,,,32.640000,,-117.119000,,32.640000,,-117.119000,,,,,,,,,,,,,
209853,,126069,DS,07-26-2014 21:19:08,,3,,,32.640000,,-117.119000,,,,,,,,,,,,,,,,,
209535,,126069,DIAG,07-26-2014 22:19:53,,B,,,32.641000,,-117.119000,,32.641000,,-117.119000,,,,,,,,,,,,,
209854,,126069,DS,07-26-2014 22:19:53,,B,,,32.641000,,-117.119000,,,,,,,,,,,,,,,,,
209536,,126069,DIAG,07-26-2014 22:59:41,,3,,,32.638000,,-117.119000,,32.638000,,-117.119000,,,,,,,,,,,,,
209855,,126069,DS,07-26-2014 22:59:41,,3,,,32.638000,,-117.119000,,,,,,,,,,,,,,,,,
209537,,126069,GPS,07-27-2014 1:59:39,,,12.4,,32.629058,,-117.115669,,,,,,,,,,,,,,,,,
209538,,126069,DIAG,07-27-2014 2:34:47,,A,,,32.629000,,-117.118000,,32.629000,,-117.118000,,,,,,,,,,,,,
209856,,126069,DS,07-27-2014 2:34:47,,A,,,32.629000,,-117.118000,,,,,,,,,,,,,,,,,
209539,,126069,DIAG,07-27-2014 3:27:14,,B,,,32.631000,,-117.115000,,32.631000,,-117.115000,,,,,,,,,,,,,
209857,,126069,DS,07-27-2014 3:27:14,,B,,,32.631000,,-117.115000,,,,,,,,,,,,,,,,,
209540,,126069,DIAG,07-27-2014 4:27:45,,B,,,32.636000,,-117.119000,,32.636000,,-117.119000,,,,,,,,,,,,,
209858,,126069,DS,07-27-2014 4:27:45,,B,,,32.636000,,-117.119000,,,,,,,,,,,,,,,,,
209541,,126069,DIAG,07-27-2014 4:50:16,,0,,,32.625000,,-117.131000,,32.625000,,-117.131000,,,,,,,,,,,,,
209859,,126069,DS,07-27-2014 4:50:16,,0,,,32.625000,,-117.131000,,,,,,,,,,,,,,,,,
209542,,126069,DIAG,07-27-2014 5:16:15,,B,,,32.632000,,-117.118000,,32.632000,,-117.118000,,,,,,,,,,,,,
209860,,126069,DS,07-27-2014 5:16:15,,B,,,32.632000,,-117.118000,,,,,,,,,,,,,,,,,
209543,,126069,DIAG,07-27-2014 5:42:42,,B,,,32.620000,,-117.118000,,32.620000,,-117.118000,,,,,,,,,,,,,
209861,,126069,DS,07-27-2014 5:42:42,,B,,,32.620000,,-117.118000,,,,,,,,,,,,,,,,,
209544,,126069,DIAG,07-27-2014 6:31:23,,B,,,32.622000,,-117.120000,,32.622000,,-117.120000,,,,,,,,,,,,,
209862,,126069,DS,07-27-2014 6:31:23,,B,,,32.622000,,-117.120000,,,,,,,,,,,,,,,,,
209545,,126069,DIAG,07-27-2014 7:19:01,,3,,,32.625000,,-117.118000,,32.625000,,-117.118000,,,,,,,,,,,,,
209863,,126069,DS,07-27-2014 7:19:01,,3,,,32.625000,,-117.118000,,,,,,,,,,,,,,,,,
209546,,126069,GPS,07-27-2014 7:59:13,,,10,,32.626636,,-117.120048,,,,,,,,,,,,,,,,,
209547,,126069,DIAG,07-27-2014 9:42:53,,B,,,32.628000,,-117.117000,,32.628000,,-117.117000,,,,,,,,,,,,,
209864,,126069,DS,07-27-2014 9:42:53,,B,,,32.628000,,-117.117000,,,,,,,,,,,,,,,,,
209548,,126069,DIAG,07-27-2014 10:35:30,,B,,,32.628000,,-117.117000,,32.628000,,-117.117000,,,,,,,,,,,,,
209865,,126069,DS,07-27-2014 10:35:30,,B,,,32.628000,,-117.117000,,,,,,,,,,,,,,,,,
209549,,126069,DIAG,07-27-2014 11:26:23,,B,,,32.633000,,-117.115000,,32.633000,,-117.115000,,,,,,,,,,,,,
209866,,126069,DS,07-27-2014 11:26:23,,B,,,32.633000,,-117.115000,,,,,,,,,,,,,,,,,
209550,,126069,GPS,07-27-2014 15:58:29,,,3.9,,32.633949,,-117.119781,,,,,,,,,,,,,,,,,
209551,,126069,DIAG,07-27-2014 16:28:19,,B,,,32.649000,,-117.108000,,32.649000,,-117.108000,,,,,,,,,,,,,
209867,,126069,DS,07-27-2014 16:28:19,,B,,,32.649000,,-117.108000,,,,,,,,,,,,,,,,,
209552,,126069,DIAG,07-27-2014 17:50:51,,B,,,32.653000,,-117.111000,,32.653000,,-117.111000,,,,,,,,,,,,,
209868,,126069,DS,07-27-2014 17:50:51,,B,,,32.653000,,-117.111000,,,,,,,,,,,,,,,,,
209553,,126069,DIAG,07-27-2014 18:01:14,,B,,,32.649000,,-117.122000,,32.649000,,-117.122000,,,,,,,,,,,,,
209869,,126069,DS,07-27-2014 18:01:14,,B,,,32.649000,,-117.122000,,,,,,,,,,,,,,,,,
209554,,126069,DIAG,07-27-2014 18:14:43,,B,,,32.644000,,-117.130000,,32.644000,,-117.130000,,,,,,,,,,,,,
209870,,126069,DS,07-27-2014 18:14:43,,B,,,32.644000,,-117.130000,,,,,,,,,,,,,,,,,
209555,,126069,DIAG,07-27-2014 19:27:12,,B,,,32.647000,,-117.127000,,32.647000,,-117.127000,,,,,,,,,,,,,
209871,,126069,DS,07-27-2014 19:27:12,,B,,,32.647000,,-117.127000,,,,,,,,,,,,,,,,,
209556,,126069,DS,07-27-2014 19:36:38,,3,,,32.622000,,-117.118000,,,,,,,,,,,,,,,,,
209796,,126069,DIAG,07-27-2014 19:36:38,,3,,,32.622000,,-117.118000,,32.622000,,-117.118000,,,,,,,,,,,,,
209557,,126069,DIAG,07-27-2014 21:03:32,,3,,,32.637000,,-117.120000,,32.637000,,-117.120000,,,,,,,,,,,,,
209872,,126069,DS,07-27-2014 21:03:32,,3,,,32.637000,,-117.120000,,,,,,,,,,,,,,,,,
209558,,126069,DIAG,07-27-2014 21:17:08,,B,,,32.638000,,-117.120000,,32.638000,,-117.120000,,,,,,,,,,,,,
209873,,126069,DS,07-27-2014 21:17:08,,B,,,32.638000,,-117.120000,,,,,,,,,,,,,,,,,
209559,,126069,DIAG,07-27-2014 21:54:52,,2,,,32.639000,,-117.125000,,32.639000,,-117.125000,,,,,,,,,,,,,
209874,,126069,DS,07-27-2014 21:54:52,,2,,,32.639000,,-117.125000,,,,,,,,,,,,,,,,,
209560,,126069,GPS,07-27-2014 22:13:13,,,1.8,,32.640506,,-117.119453,,,,,,,,,,,,,,,,,
209561,,126069,DIAG,07-27-2014 22:40:05,,B,,,32.643000,,-117.123000,,32.643000,,-117.123000,,,,,,,,,,,,,
209875,,126069,DS,07-27-2014 22:40:05,,B,,,32.643000,,-117.123000,,,,,,,,,,,,,,,,,
209562,,126069,DIAG,07-28-2014 2:25:39,,A,,,32.625000,,-117.135000,,32.625000,,-117.135000,,,,,,,,,,,,,
209876,,126069,DS,07-28-2014 2:25:39,,A,,,32.625000,,-117.135000,,,,,,,,,,,,,,,,,
209563,,126069,DIAG,07-28-2014 4:05:51,,1,,,32.615000,,-117.116000,,32.615000,,-117.116000,,,,,,,,,,,,,
209877,,126069,DS,07-28-2014 4:05:51,,1,,,32.615000,,-117.116000,,,,,,,,,,,,,,,,,
209564,,126069,GPS,07-28-2014 4:13:36,,,5.2,,32.621154,,-117.115463,,,,,,,,,,,,,,,,,
209565,,126069,DIAG,07-28-2014 4:24:29,,B,,,32.615000,,-117.116000,,32.615000,,-117.116000,,,,,,,,,,,,,
209878,,126069,DS,07-28-2014 4:24:29,,B,,,32.615000,,-117.116000,,,,,,,,,,,,,,,,,
209566,,126069,DIAG,07-28-2014 4:54:36,,2,,,32.623000,,-117.124000,,32.623000,,-117.124000,,,,,,,,,,,,,
209879,,126069,DS,07-28-2014 4:54:36,,2,,,32.623000,,-117.124000,,,,,,,,,,,,,,,,,
209567,,126069,DIAG,07-28-2014 5:07:52,,2,,,32.615000,,-117.121000,,32.615000,,-117.121000,,,,,,,,,,,,,
209880,,126069,DS,07-28-2014 5:07:52,,2,,,32.615000,,-117.121000,,,,,,,,,,,,,,,,,
209568,,126069,DIAG,07-28-2014 6:04:39,,3,,,32.627000,,-117.120000,,32.627000,,-117.120000,,,,,,,,,,,,,
209881,,126069,DS,07-28-2014 6:04:39,,3,,,32.627000,,-117.120000,,,,,,,,,,,,,,,,,
209569,,126069,DIAG,07-28-2014 6:39:43,,B,,,32.631000,,-117.120000,,32.631000,,-117.120000,,,,,,,,,,,,,
209882,,126069,DS,07-28-2014 6:39:43,,B,,,32.631000,,-117.120000,,,,,,,,,,,,,,,,,
209570,,126069,DIAG,07-28-2014 7:41:35,,B,,,32.636000,,-117.121000,,32.636000,,-117.121000,,,,,,,,,,,,,
209883,,126069,DS,07-28-2014 7:41:35,,B,,,32.636000,,-117.121000,,,,,,,,,,,,,,,,,
209571,,126069,DIAG,07-28-2014 9:21:13,,B,,,32.641000,,-117.120000,,32.641000,,-117.120000,,,,,,,,,,,,,
209884,,126069,DS,07-28-2014 9:21:13,,B,,,32.641000,,-117.120000,,,,,,,,,,,,,,,,,
209572,,126069,DIAG,07-28-2014 11:00:38,,B,,,32.650000,,-117.122000,,32.650000,,-117.122000,,,,,,,,,,,,,
209885,,126069,DS,07-28-2014 11:00:38,,B,,,32.650000,,-117.122000,,,,,,,,,,,,,,,,,
209573,,126069,DIAG,07-28-2014 12:12:57,,B,,,32.655000,,-117.117000,,32.655000,,-117.117000,,,,,,,,,,,,,
209886,,126069,DS,07-28-2014 12:12:57,,B,,,32.655000,,-117.117000,,,,,,,,,,,,,,,,,
209574,,126069,DIAG,07-28-2014 12:44:16,,B,,,32.648000,,-117.118000,,32.648000,,-117.118000,,,,,,,,,,,,,
209887,,126069,DS,07-28-2014 12:44:16,,B,,,32.648000,,-117.118000,,,,,,,,,,,,,,,,,
209575,,126069,DIAG,07-28-2014 13:58:35,,B,,,32.654000,,-117.127000,,32.654000,,-117.127000,,,,,,,,,,,,,
209888,,126069,DS,07-28-2014 13:58:35,,B,,,32.654000,,-117.127000,,,,,,,,,,,,,,,,,
209576,,126069,DIAG,07-28-2014 15:29:57,,B,,,32.656000,,-117.131000,,32.656000,,-117.131000,,,,,,,,,,,,,
209889,,126069,DS,07-28-2014 15:29:57,,B,,,32.656000,,-117.131000,,,,,,,,,,,,,,,,,
209577,,126069,DIAG,07-28-2014 16:19:41,,B,,,32.639000,,-117.144000,,32.639000,,-117.144000,,,,,,,,,,,,,
209890,,126069,DS,07-28-2014 16:19:41,,B,,,32.639000,,-117.144000,,,,,,,,,,,,,,,,,
209578,,126069,DIAG,07-28-2014 17:22:44,,B,,,32.634000,,-117.145000,,32.634000,,-117.145000,,,,,,,,,,,,,
209891,,126069,DS,07-28-2014 17:22:44,,B,,,32.634000,,-117.145000,,,,,,,,,,,,,,,,,
209798,,126069,DS,07-28-2014 17:25:20,,A,,,32.630000,,-117.122000,,,,,,,,,,,,,,,,,
209797,,126069,DIAG,07-28-2014 17:25:20,,A,,,32.630000,,-117.122000,,32.630000,,-117.122000,,,,,,,,,,,,,
209799,,126069,GPS,07-28-2014 17:28:00,,,5.4,,32.633029,,-117.119621,,,,,,,,,,,,,,,,,
209579,,126069,DIAG,07-28-2014 18:00:50,,B,,,32.630000,,-117.118000,,32.630000,,-117.118000,,,,,,,,,,,,,
209892,,126069,DS,07-28-2014 18:00:50,,B,,,32.630000,,-117.118000,,,,,,,,,,,,,,,,,
209580,,126069,DIAG,07-28-2014 19:01:50,,B,,,32.624000,,-117.118000,,32.624000,,-117.118000,,,,,,,,,,,,,
209893,,126069,DS,07-28-2014 19:01:50,,B,,,32.624000,,-117.118000,,,,,,,,,,,,,,,,,
209581,,126069,DS,07-28-2014 19:04:36,,B,,,32.629000,,-117.121000,,,,,,,,,,,,,,,,,
209800,,126069,DIAG,07-28-2014 19:04:36,,B,,,32.629000,,-117.121000,,32.629000,,-117.121000,,,,,,,,,,,,,
209582,,126069,DIAG,07-28-2014 20:36:49,,3,,,32.638000,,-117.114000,,32.638000,,-117.114000,,,,,,,,,,,,,
209894,,126069,DS,07-28-2014 20:36:49,,3,,,32.638000,,-117.114000,,,,,,,,,,,,,,,,,
209895,,126069,DS,07-28-2014 20:44:24,,2,,,32.633000,,-117.112000,,,,,,,,,,,,,,,,,
209583,,126069,DIAG,07-28-2014 20:44:24,,2,,,32.633000,,-117.112000,,32.633000,,-117.112000,,,,,,,,,,,,,
209896,,126069,DS,07-28-2014 21:31:01,,B,,,32.643000,,-117.118000,,,,,,,,,,,,,,,,,
209584,,126069,DIAG,07-28-2014 21:31:01,,B,,,32.643000,,-117.118000,,32.643000,,-117.118000,,,,,,,,,,,,,
209585,,126069,DIAG,07-28-2014 22:22:29,,3,,,32.642000,,-117.118000,,32.642000,,-117.118000,,,,,,,,,,,,,
209897,,126069,DS,07-28-2014 22:22:29,,3,,,32.642000,,-117.118000,,,,,,,,,,,,,,,,,
209586,,126069,GPS,07-29-2014 0:32:51,,,5.4,,32.641139,,-117.119949,,,,,,,,,,,,,,,,,
209898,,126069,DS,07-29-2014 2:13:39,,3,,,32.638000,,-117.119000,,,,,,,,,,,,,,,,,
209587,,126069,DIAG,07-29-2014 2:13:39,,3,,,32.638000,,-117.119000,,32.638000,,-117.119000,,,,,,,,,,,,,
209899,,126069,DS,07-29-2014 3:54:52,,3,,,32.633000,,-117.113000,,,,,,,,,,,,,,,,,
209588,,126069,DIAG,07-29-2014 3:54:52,,3,,,32.633000,,-117.113000,,32.633000,,-117.113000,,,,,,,,,,,,,
209589,,126069,DIAG,07-29-2014 4:46:26,,B,,,32.630000,,-117.116000,,32.630000,,-117.116000,,,,,,,,,,,,,
209900,,126069,DS,07-29-2014 4:46:26,,B,,,32.630000,,-117.116000,,,,,,,,,,,,,,,,,
209590,,126069,DIAG,07-29-2014 5:40:37,,A,,,32.630000,,-117.122000,,32.630000,,-117.122000,,,,,,,,,,,,,
209901,,126069,DS,07-29-2014 5:40:37,,A,,,32.630000,,-117.122000,,,,,,,,,,,,,,,,,
209902,,126069,DS,07-29-2014 6:12:07,,B,,,32.628000,,-117.119000,,,,,,,,,,,,,,,,,
209591,,126069,DIAG,07-29-2014 6:12:07,,B,,,32.628000,,-117.119000,,32.628000,,-117.119000,,,,,,,,,,,,,
209592,,126069,DIAG,07-29-2014 6:32:18,,B,,,32.630000,,-117.117000,,32.630000,,-117.117000,,,,,,,,,,,,,
209903,,126069,DS,07-29-2014 6:32:18,,B,,,32.630000,,-117.117000,,,,,,,,,,,,,,,,,
209593,,126069,GPS,07-29-2014 6:40:03,,,19,,32.628879,,-117.121948,,,,,,,,,,,,,,,,,
209904,,126069,DS,07-29-2014 7:22:24,,A,,,32.629000,,-117.119000,,,,,,,,,,,,,,,,,
209594,,126069,DIAG,07-29-2014 7:22:24,,A,,,32.629000,,-117.119000,,32.629000,,-117.119000,,,,,,,,,,,,,
209595,,126069,DIAG,07-29-2014 7:54:39,,B,,,32.628000,,-117.121000,,32.628000,,-117.121000,,,,,,,,,,,,,
209905,,126069,DS,07-29-2014 7:54:39,,B,,,32.628000,,-117.121000,,,,,,,,,,,,,,,,,
209906,,126069,DS,07-29-2014 9:52:02,,B,,,32.627000,,-117.124000,,,,,,,,,,,,,,,,,
209596,,126069,DIAG,07-29-2014 9:52:02,,B,,,32.627000,,-117.124000,,32.627000,,-117.124000,,,,,,,,,,,,,
